Index,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
46980382,12:47.0,9.7,2011-06-17 10:12:47 UTC,-73.991901,40.73117,-73.992289,40.749283,1
31987610,28:57.0,10,2015-05-27 12:28:57 UTC,-73.95859528,40.76418304,-73.96001434,40.77925873,1
41190950,45:00.0,4.9,2011-01-17 11:45:00 UTC,-73.977043,40.795833,-73.989055,40.795602,3
8069435,18:41.0,7.7,2009-08-13 20:18:41 UTC,-73.99238,40.734704,-73.990077,40.756641,1
50548438,52:53.0,7.7,2012-07-12 20:52:53 UTC,-73.996127,40.75846,-73.999807,40.753539,1
15947987,07:58.0,6.1,2010-09-11 08:07:58 UTC,-73.955713,40.763913,-73.991062,40.742445,1
12146482,36:00.0,10.1,2012-07-01 03:36:00 UTC,-73.986885,40.76093,-73.951085,40.782612,5
12776981,06:06.0,7.7,2009-05-09 17:06:06 UTC,-73.992168,40.721211,-74.001862,40.736316,1
3070805,19:49.0,20,2014-07-02 04:19:49 UTC,-73.988212,40.7646,-73.940585,40.84888,2
13151858,15:00.0,16.5,2014-08-12 21:15:00 UTC,-73.978385,40.762942,-73.987015,40.72091,6
3134344,10:53.0,5.5,2013-08-09 19:10:53 UTC,-74.008418,40.734875,-74.003572,40.725255,2
4883283,51:53.0,12.1,2011-06-22 00:51:53 UTC,-74.001532,40.732103,-73.960319,40.763751,1
49249748,09:00.0,7.7,2012-08-23 12:09:00 UTC,-73.999193,40.734143,-73.985447,40.752897,1
7779070,33:17.0,13.3,2011-01-22 01:33:17 UTC,-73.982218,40.771385,-73.955748,40.745976,1
36350863,33:35.0,6,2013-11-02 21:33:35 UTC,-73.968735,40.678386,-73.977669,40.663718,1
40185071,38:49.0,5.5,2014-10-20 20:38:49 UTC,-73.968822,40.75764,-73.979761,40.757928,1
45124323,52:30.0,17.7,2012-04-23 17:52:30 UTC,-73.978966,40.744725,-73.938106,40.713886,1
46684953,51:56.0,6.9,2011-11-26 17:51:56 UTC,-73.9833,40.7414,-74.0044,40.7417,2
9626689,56:00.0,8.5,2014-05-06 15:56:00 UTC,-73.97257,40.759172,-73.955643,40.76603,2
13576247,50:00.0,14,2013-02-18 18:50:00 UTC,-73.978492,40.750282,-73.970188,40.789105,2
42797427,24:00.0,11.7,2012-08-21 19:24:00 UTC,-73.982105,40.778682,-73.985045,40.739622,1
20364251,58:00.0,16.5,2010-05-21 07:58:00 UTC,-74.005908,40.708587,-73.954925,40.765268,1
16492225,19:53.0,5.5,2013-03-26 09:19:53 UTC,-73.983598,40.738008,-73.976172,40.74856,1
3280388,43:26.0,6.5,2011-06-03 04:43:26 UTC,-73.966277,40.764859,-73.984789,40.739597,1
9359108,52:00.0,4.1,2009-11-27 21:52:00 UTC,-73.98444,40.761075,-73.976288,40.763482,1
30829329,13:00.0,5.5,2013-07-22 21:13:00 UTC,-73.978345,40.76402,-73.96392,40.757882,3
30396991,54:27.0,8.5,2014-11-07 19:54:27 UTC,-73.969177,40.757551,-73.977764,40.763169,1
39890286,59:03.0,5,2015-01-09 07:59:03 UTC,-73.98070526,40.76496506,-73.98619843,40.75588608,1
46000008,26:00.0,11.7,2011-07-16 21:26:00 UTC,-73.96856,40.767347,-74.006227,40.733182,2
22329970,13:00.0,12.9,2011-03-20 00:13:00 UTC,-73.991405,40.69607,-73.995748,40.740842,1
45348992,30:02.0,6,2014-07-29 15:30:02 UTC,-73.982636,40.757145,-73.975108,40.756003,1
25147711,52:00.0,16,2013-12-07 12:52:00 UTC,-73.975743,40.756817,-74.001692,40.719832,1
26443446,44:00.0,6.9,2010-03-08 06:44:00 UTC,-73.984135,40.737225,-73.980687,40.757867,1
6315068,17:01.0,10.5,2011-04-12 15:17:01 UTC,-73.971254,40.782857,-73.977721,40.75579,1
2245109,58:00.0,10,2014-04-04 21:58:00 UTC,-73.983478,40.767955,-73.969045,40.790737,1
41772706,26:25.0,36,2012-09-19 18:26:25 UTC,-73.962142,40.680555,-73.776342,40.645679,1
13661786,55:30.0,12,2013-09-27 19:55:30 UTC,-73.999086,40.73973,-73.975782,40.755241,1
53605181,34:00.0,25.7,2012-09-02 03:34:00 UTC,-73.935962,40.806365,-73.852515,40.872922,2
37872188,42:00.0,8.1,2012-05-17 09:42:00 UTC,-73.970455,40.799142,-73.95503,40.787395,1
27089934,47:00.0,5.7,2010-07-18 16:47:00 UTC,-73.991017,40.734997,-73.992288,40.74916,1
31695587,53:11.0,12.9,2009-07-13 04:53:11 UTC,-73.973569,40.792419,-73.940528,40.845458,1
48194050,31:38.0,6,2015-02-27 14:31:38 UTC,-73.99276733,40.72429657,-74.00606537,40.73152161,2
53277524,03:37.0,5.3,2012-04-02 10:03:37 UTC,-73.989865,40.757115,-73.983079,40.772198,1
33770811,22:06.0,11.3,2009-05-23 12:22:06 UTC,-73.989246,40.739684,-73.96271,40.772978,1
25927066,10:53.0,4.9,2011-03-22 08:10:53 UTC,-73.987643,40.776225,-73.980739,40.76577,1
37996192,58:58.0,22,2015-02-10 09:58:58 UTC,-73.96187592,40.79561615,-73.99207306,40.73804855,1
43884299,43:00.0,9.3,2011-05-08 14:43:00 UTC,-73.959578,40.782707,-73.98228,40.768017,5
49181204,15:00.0,14.9,2009-12-08 23:15:00 UTC,-74.00526,40.74108,-73.995822,40.682527,5
21909204,37:42.0,6.5,2013-12-16 10:37:42 UTC,0,0,0,0,1
37304111,19:32.0,9.7,2012-05-17 09:19:32 UTC,-73.978877,40.720184,-74.004385,40.741676,1
47577332,26:00.0,4.1,2011-03-23 11:26:00 UTC,-74.00888,40.713255,-74.009378,40.719645,1
20608923,20:11.0,8.9,2010-02-25 10:20:11 UTC,-73.987609,40.74143,-73.982785,40.762804,1
38424131,34:00.0,16.9,2010-10-28 21:34:00 UTC,0,0,0,0,3
42014902,29:03.0,9,2014-02-22 09:29:03 UTC,-74.012288,40.701394,-73.997107,40.722165,1
33323327,25:00.0,8.9,2010-08-24 19:25:00 UTC,-74.015602,40.714668,-73.999688,40.738868,1
45448077,50:00.0,7.3,2011-12-07 14:50:00 UTC,-73.968347,40.832228,-73.954847,40.833925,1
14339700,50:00.0,10.9,2009-12-18 13:50:00 UTC,-73.98726,40.744713,-73.961008,40.772445,2
16686722,19:00.0,13.7,2009-04-22 23:19:00 UTC,-73.996887,40.720198,-73.971995,40.67223,1
18517292,12:00.0,7.5,2014-05-07 16:12:00 UTC,-74.008477,40.720557,-73.997263,40.725572,1
28994893,15:58.0,6.1,2011-03-15 20:15:58 UTC,-73.96884201,40.76576939,-73.98196554,40.77391333,1
5519703,45:05.0,6.5,2011-03-21 17:45:05 UTC,-73.992557,40.714019,-73.979082,40.747003,1
32282463,32:37.0,14.5,2009-07-10 23:32:37 UTC,-73.957828,40.772228,-74.005852,40.737132,1
32338752,07:18.0,57.33,2013-09-23 09:07:18 UTC,-73.99122,40.754664,-73.776311,40.645212,1
42742846,36:04.0,7.7,2009-11-19 00:36:04 UTC,-73.997339,40.741876,-73.998192,40.720942,3
54437100,49:59.0,7.3,2010-01-20 06:49:59 UTC,-73.980047,40.785857,-73.997971,40.760697,1
23427767,32:10.0,8.5,2009-07-13 15:32:10 UTC,-73.996418,40.71926,-74.012234,40.707533,1
20355503,19:00.0,7.3,2009-02-19 08:19:00 UTC,-73.965795,40.759832,-73.983463,40.736785,1
41999481,14:00.0,49.8,2010-12-31 17:14:00 UTC,-73.95157,40.741542,-73.991843,40.744987,1
24003174,38:44.0,9.5,2012-10-19 11:38:44 UTC,-73.97481,40.75839,-73.96163,40.778796,2
16207751,25:21.0,10.5,2009-03-19 09:25:21 UTC,-73.962595,40.767283,-73.984641,40.741711,1
13801783,04:03.0,4.5,2015-04-03 19:04:03 UTC,-74.00967407,40.70547104,-74.00955963,40.71274567,1
54617715,26:00.0,5.5,2013-10-28 19:26:00 UTC,-73.97737,40.78761,-73.98788,40.77951,1
21622031,16:34.0,12.9,2011-12-22 08:16:34 UTC,-73.986356,40.760768,-74.005742,40.715464,1
6470541,20:17.0,16.5,2010-01-31 01:20:17 UTC,-74.015265,40.708583,-74.013985,40.71328,2
51510038,29:00.0,10.9,2009-04-16 00:29:00 UTC,-74.001012,40.725683,-73.969397,40.749548,1
12946031,26:59.0,13.7,2010-09-12 16:26:59 UTC,-73.972258,40.761745,-73.751885,40.719627,4
10783888,04:11.0,17.3,2011-11-26 10:04:11 UTC,-73.9225,40.7437,-73.9996,40.7301,1
50644630,13:00.0,18.9,2009-06-30 07:13:00 UTC,-74.01586,40.711055,-73.973018,40.762605,1
5986294,19:31.0,5,2013-12-29 14:19:31 UTC,-73.957018,40.777593,-73.956988,40.782628,4
3747321,23:57.0,5,2014-05-29 19:23:57 UTC,-73.971373,40.754978,-73.961338,40.756277,1
28329087,51:51.0,8.1,2011-07-31 01:51:51 UTC,-73.994696,40.739068,-73.990384,40.760816,3
39120188,46:00.0,12,2013-08-16 07:46:00 UTC,-73.97879,40.744605,-73.988893,40.768777,1
10500998,52:38.0,4.5,2009-01-10 12:52:38 UTC,-73.981882,40.767154,-73.976332,40.762924,1
15530518,35:56.0,5,2015-05-19 22:35:56 UTC,-73.98126221,40.77915955,-73.96977234,40.78981018,5
34655746,29:49.0,9.7,2010-03-13 22:29:49 UTC,-73.979771,40.77533,-73.947302,40.781034,2
48639115,49:51.0,7.7,2012-02-22 07:49:51 UTC,-73.985517,40.778301,-73.986565,40.756593,1
34541115,16:00.0,22.5,2012-06-19 21:16:00 UTC,-74.001645,40.751332,-73.928255,40.86561,2
3268252,41:16.0,6.1,2012-06-12 11:41:16 UTC,-73.952088,40.786637,-73.96002,40.772862,1
5992726,04:00.0,9.7,2011-09-20 22:04:00 UTC,-73.956445,40.775568,-73.979082,40.763852,2
42806767,15:00.0,14.9,2011-09-07 14:15:00 UTC,-74.009533,40.705928,-73.994863,40.750142,1
8308940,27:00.0,6.9,2011-02-17 04:27:00 UTC,-74.005672,40.72562,-73.97909,40.721828,1
41718495,07:00.0,7.7,2011-05-29 22:07:00 UTC,-73.95643,40.813242,-73.934882,40.80243,2
17884362,39:00.0,6.5,2013-01-23 05:39:00 UTC,-73.982625,40.777522,-73.982368,40.761495,1
12250181,06:38.0,6.5,2010-02-11 20:06:38 UTC,-73.976429,40.739954,-73.988391,40.724131,2
27056117,16:07.0,14.5,2011-02-03 17:16:07 UTC,-73.962183,40.80545,-73.97075,40.761543,1
196199,37:00.0,7.5,2012-09-07 08:37:00 UTC,-73.945635,40.780225,-73.954515,40.765798,1
49675082,20:57.0,9.7,2012-06-01 06:20:57 UTC,-73.98525,40.747276,-73.955426,40.76979,1
45775540,17:27.0,8.3,2009-03-23 19:17:27 UTC,-74.010651,40.711422,-73.997667,40.725722,2
31840055,56:13.0,10.5,2012-09-05 19:56:13 UTC,-73.971249,40.761881,-73.950925,40.782899,4
465871,04:58.0,38.83,2014-03-02 14:04:58 UTC,-74.001175,40.73164,-73.871008,40.774254,1
10109474,53:38.0,7.3,2011-06-28 13:53:38 UTC,-74.009305,40.715503,-73.99462,40.726447,2
2154083,46:00.0,8.1,2011-12-29 19:46:00 UTC,-73.974508,40.746692,-73.975242,40.718102,1
48575512,02:08.0,57.33,2013-09-16 16:02:08 UTC,-73.992281,40.765674,-73.789631,40.647025,1
15971154,20:58.0,10.9,2009-01-30 06:20:58 UTC,-73.976769,40.747376,-73.939318,40.757222,1
27825145,37:00.0,10,2014-07-15 19:37:00 UTC,-73.951928,40.777807,-73.9679,40.755697,1
41610472,07:00.0,4.5,2010-08-26 21:07:00 UTC,-73.990105,40.731542,-73.983668,40.726525,2
11765850,16:49.0,5.3,2011-09-09 11:16:49 UTC,-73.958431,40.764674,-73.963231,40.773443,1
42417771,57:00.0,45,2010-10-08 22:57:00 UTC,-73.995375,40.717202,-73.782768,40.644015,1
7746320,59:55.0,5.3,2009-04-15 14:59:55 UTC,-73.984566,40.748721,-73.971763,40.750816,1
1459540,00:00.0,4.9,2010-02-19 13:00:00 UTC,-74.010062,40.71246,-74.004688,40.72371,1
25104661,29:57.0,5.3,2011-08-21 15:29:57 UTC,-73.989731,40.736849,-74.000736,40.742081,1
42588217,14:30.0,5,2014-03-28 06:14:30 UTC,-73.981224,40.748654,-73.973061,40.756694,1
44377838,58:00.0,12,2013-12-06 13:58:00 UTC,-73.98978,40.725937,-73.989818,40.72528,5
8388819,49:37.0,13.3,2011-04-14 01:49:37 UTC,-74.005796,40.740331,-73.961972,40.795297,1
33689905,44:53.0,4.9,2012-05-21 01:44:53 UTC,-73.984215,40.767343,-73.980147,40.780708,1
48621188,32:00.0,8,2013-02-20 05:32:00 UTC,-73.975827,40.744965,-74.000827,40.747997,1
52846533,40:00.0,4.5,2009-01-14 21:40:00 UTC,-73.949793,40.776175,-73.960593,40.7689,1
37403950,03:00.0,22.5,2014-10-04 18:03:00 UTC,-73.95904,40.71673,-73.98604,40.75565,5
11982835,46:00.0,9.5,2014-01-29 21:46:00 UTC,-73.977968,40.745667,-73.985232,40.76334,3
30376561,57:14.0,6.1,2010-06-24 08:57:14 UTC,-73.978547,40.756678,-73.993501,40.765455,1
19553967,39:55.0,7.3,2011-06-30 15:39:55 UTC,-73.991426,40.740548,-73.973718,40.743482,1
54512125,21:51.0,7,2014-05-23 15:21:51 UTC,-74.009497,40.723484,-74.014882,40.71117,1
28721773,12:00.0,8.5,2009-03-27 21:12:00 UTC,-73.974038,40.74592,-73.961602,40.770975,5
48793256,30:43.0,8.5,2013-06-06 12:30:43 UTC,-73.987685,40.743717,-73.981365,40.76018,1
23002414,54:00.0,9.7,2012-04-26 14:54:00 UTC,-73.993833,40.728737,-74.01577,40.714482,5
35990287,12:00.0,6.5,2013-04-05 22:12:00 UTC,-73.992072,40.743985,-73.978598,40.753105,1
48705940,35:00.0,7.5,2012-11-27 07:35:00 UTC,-73.963542,40.765725,-73.9561,40.783887,2
36777143,36:30.0,3.7,2010-01-23 16:36:30 UTC,-73.946008,40.77324,-73.951042,40.773448,1
11694254,51:07.0,4.9,2010-10-24 01:51:07 UTC,-73.996521,40.716586,-74.010335,40.71171,1
9497028,00:00.0,26.33,2014-07-09 15:00:00 UTC,-74.006223,40.741277,-74.012008,40.67583,2
4495854,40:00.0,8.9,2011-04-27 15:40:00 UTC,-73.989792,40.759658,-73.974253,40.793238,2
24031505,33:06.0,14.1,2010-09-14 15:33:06 UTC,-73.982727,40.762037,-73.987405,40.760002,3
50812147,40:00.0,10,2014-03-13 08:40:00 UTC,-74.008415,40.720447,-74.00342,40.748815,1
24508000,53:00.0,39.5,2013-11-02 06:53:00 UTC,-73.783552,40.648642,-73.941218,40.722287,6
23235804,30:00.0,3.7,2011-07-06 01:30:00 UTC,-73.943538,40.789158,-73.950372,40.779865,1
42186111,01:09.0,4.9,2010-03-05 18:01:09 UTC,-73.871124,40.774065,-73.861814,40.768437,1
18348064,46:53.0,16.5,2009-12-11 19:46:53 UTC,-73.95191,40.777838,-73.984861,40.71941,1
16853425,46:00.0,7.3,2009-07-14 07:46:00 UTC,-73.980677,40.73398,-73.960933,40.761502,5
20859818,50:34.0,8.9,2009-04-10 08:50:34 UTC,-73.964633,40.773309,-73.987301,40.763344,2
23797406,53:18.0,15.3,2010-02-14 17:53:18 UTC,-73.989444,40.751226,-73.943774,40.776634,3
29417893,27:55.0,26.1,2009-10-11 02:27:55 UTC,-73.972161,40.786361,-73.978643,40.684451,1
35556909,41:59.0,25.3,2009-12-10 00:41:59 UTC,-73.98318,40.726626,-73.937486,40.85321,1
24416809,46:09.0,10.1,2009-03-13 12:46:09 UTC,-73.98378,40.773823,-73.980145,40.750005,1
42272195,22:00.0,49.8,2012-06-06 20:22:00 UTC,-74.00575,40.74019,-73.792587,40.64441,1
20216250,55:00.0,21.3,2010-12-30 19:55:00 UTC,-73.978163,40.76355,-74.01281,40.721065,1
27171307,49:00.0,5.5,2013-07-12 13:49:00 UTC,-73.961562,40.77135,-73.967427,40.763395,6
47123690,27:00.0,4.5,2010-04-24 01:27:00 UTC,-73.956165,40.771918,-73.951208,40.782272,2
54088174,26:02.0,6,2014-09-10 08:26:02 UTC,-73.978942,40.752501,-73.98586,40.740949,1
36151044,54:00.0,12.5,2013-04-11 18:54:00 UTC,-73.97865,40.76203,-73.985697,40.746917,6
38246455,23:21.0,10.5,2015-05-19 01:23:21 UTC,-74.0067215,40.74414063,-73.9990921,40.72817612,1
51366507,39:00.0,31.8,2012-10-07 14:39:00 UTC,-73.874395,40.773947,-73.960215,40.766957,2
33932138,11:00.0,13.7,2009-02-13 18:11:00 UTC,-73.986402,40.778573,-73.993638,40.729118,5
14487432,15:01.0,4.9,2011-09-21 14:15:01 UTC,-73.980011,40.780776,-73.970071,40.788962,1
27910018,18:00.0,5.5,2012-09-14 22:18:00 UTC,-74.00595,40.71203,-74.007668,40.705367,6
20554905,20:00.0,3.7,2009-05-04 21:20:00 UTC,-73.953817,40.782057,-73.951707,40.781198,1
49408351,14:00.0,21.7,2012-04-17 21:14:00 UTC,-73.99364,40.758622,-73.993773,40.686797,1
24421868,20:30.0,10.5,2009-03-07 14:20:30 UTC,-73.947255,40.784188,-73.982802,40.770141,1
13562730,24:16.0,15.3,2010-12-29 09:24:16 UTC,-73.972715,40.75277,-74.011348,40.701752,1
6059490,52:00.0,7.3,2012-06-17 07:52:00 UTC,-73.993452,40.73102,-74.013052,40.715037,1
20258167,29:17.0,26.1,2011-12-20 09:29:17 UTC,-73.978594,40.762392,-73.87263,40.774353,1
37414815,23:50.0,9,2013-12-08 11:23:50 UTC,-73.945968,40.781388,-73.952405,40.803287,1
38415451,44:56.0,12.1,2012-07-25 16:44:56 UTC,-73.975461,40.752853,-73.99293,40.750403,1
15685810,57:00.0,10.1,2012-05-03 20:57:00 UTC,-74.004748,40.737652,-73.983332,40.75065,2
45198393,07:56.0,6.5,2013-09-19 10:07:56 UTC,-73.970388,40.756703,-73.957381,40.765934,1
26476497,04:00.0,8.5,2010-01-02 08:04:00 UTC,-73.962408,40.762803,-73.991603,40.749552,2
52524117,43:00.0,5.3,2010-12-06 16:43:00 UTC,0,0,0,0,1
50740769,46:31.0,4.5,2013-06-16 07:46:31 UTC,-73.989017,40.753957,-73.996155,40.743557,1
4696015,48:00.0,4.5,2010-10-20 13:48:00 UTC,-73.959568,40.770792,-73.953365,40.767068,3
5170173,26:17.0,9.3,2010-05-31 21:26:17 UTC,-74.009723,40.706352,-73.985237,40.721999,1
4815043,06:14.0,12.1,2009-10-01 09:06:14 UTC,-73.995338,40.725384,-73.97323,40.763248,1
52397838,15:00.0,9,2013-02-04 20:15:00 UTC,-73.997717,40.716875,-73.98093,40.729647,1
4285540,16:00.0,7.7,2012-08-07 13:16:00 UTC,-73.982192,40.731282,-74.004255,40.740512,6
28190807,37:39.0,9.7,2009-04-16 09:37:39 UTC,-73.99137,40.743938,-73.980389,40.760362,1
5627751,40:32.0,4,2013-11-13 15:40:32 UTC,-73.955519,40.78275,-73.961749,40.779522,1
41143819,52:50.0,14.1,2011-01-19 19:52:50 UTC,-74.00392,40.725627,-73.958464,40.772658,1
15562711,41:00.0,12.1,2011-04-19 08:41:00 UTC,-73.978062,40.78295,-73.97527,40.753052,1
5036505,22:49.0,8.1,2009-04-09 19:22:49 UTC,-74.002622,40.730862,-73.97872,40.734486,1
40034678,02:00.0,49.57,2010-06-17 16:02:00 UTC,-73.789632,40.646612,-73.971857,40.749617,1
36756830,43:55.0,8,2013-07-13 13:43:55 UTC,-73.968177,40.755305,-73.991038,40.750542,1
50521411,09:00.0,3.7,2012-03-27 13:09:00 UTC,-73.960807,40.772057,-73.961965,40.768595,5
42195176,34:56.0,6.5,2012-03-08 20:34:56 UTC,-73.988928,40.75366,-73.990377,40.736806,2
41714130,00:00.0,6.1,2012-06-20 15:00:00 UTC,-73.983107,40.750467,-73.991475,40.748925,1
46187818,21:39.0,7.3,2011-06-21 08:21:39 UTC,-73.976417,40.752875,-73.961788,40.767967,1
6641586,29:30.0,9,2015-05-23 01:29:30 UTC,-74.00644684,40.71900177,-73.99111938,40.74874878,1
22027853,50:39.0,8.5,2010-04-15 12:50:39 UTC,-73.991669,40.729632,-74.007887,40.740529,1
19896815,17:00.0,6.5,2010-05-29 00:17:00 UTC,-73.988168,40.764413,-73.9988,40.745398,2
3660083,03:00.0,10.5,2010-08-28 21:03:00 UTC,-73.983912,40.746613,-73.950157,40.782218,1
27973988,42:58.0,21,2013-07-09 03:42:58 UTC,-73.987745,40.75981,-73.941128,40.839093,1
46776557,52:56.0,5.3,2011-02-05 17:52:56 UTC,-74.68983078,40.19056355,-74.68983078,40.19056355,1
21201219,48:50.0,16,2014-06-15 06:48:50 UTC,-73.942319,40.754227,-73.992468,40.738115,1
4121114,26:00.0,12,2012-09-30 21:26:00 UTC,-74.00587,40.740207,-73.972522,40.760142,4
12053879,14:00.0,13.3,2011-04-23 13:14:00 UTC,-73.98117,40.770278,-73.974123,40.739837,1
51641458,35:00.0,6.5,2014-02-17 11:35:00 UTC,-73.982698,40.762237,-73.980417,40.754042,3
756455,32:00.0,3.7,2012-08-01 11:32:00 UTC,-73.970205,40.796457,-73.967635,40.80228,6
11196439,48:30.0,9.7,2012-02-16 13:48:30 UTC,-74.015023,40.709682,-73.998274,40.718254,2
40493663,09:00.0,10.1,2011-12-23 12:09:00 UTC,-73.96921,40.798035,-73.989627,40.757263,1
18983337,38:40.0,8,2013-12-11 12:38:40 UTC,-73.981981,40.743291,-73.967377,40.75179,1
2446759,36:08.0,3.7,2009-02-27 07:36:08 UTC,-73.884096,40.738277,-73.895686,40.740483,1
35538653,14:04.0,7.3,2009-01-17 20:14:04 UTC,-74.010297,40.719687,-73.99651,40.732315,2
15394560,45:49.0,7.7,2009-03-02 15:45:49 UTC,-73.985756,40.740838,-73.976372,40.765513,1
50801832,03:50.0,4,2015-04-09 07:03:50 UTC,-73.95198059,40.78456116,-73.95290375,40.78894043,1
47276077,46:13.0,33.3,2012-01-04 23:46:13 UTC,-73.8708,40.7737,-73.982,40.6645,1
8461079,45:00.0,3.7,2009-07-31 13:45:00 UTC,-73.984917,40.751575,-73.989735,40.74074,1
34121240,12:23.0,15,2013-07-23 13:12:23 UTC,-73.973032,40.758953,-73.975762,40.788843,1
24305308,13:17.0,8.9,2010-02-02 05:13:17 UTC,-73.953347,40.775784,-73.985368,40.749675,1
18246404,48:18.0,7.5,2009-02-17 19:48:18 UTC,-73.976434,40.751824,-73.986996,40.763236,1
16625800,14:00.0,12.9,2011-05-08 04:14:00 UTC,-73.906277,40.742427,-73.96454,40.756542,1
10164472,53:13.0,6.9,2009-09-17 07:53:13 UTC,-73.997156,40.73686,-73.977427,40.750318,1
9314426,38:00.0,14,2012-11-15 11:38:00 UTC,-73.957105,40.777557,-73.978725,40.747468,2
26996711,36:49.0,12.9,2010-11-11 08:36:49 UTC,-73.967503,40.801276,-73.959116,40.774634,1
53680764,32:21.0,13.5,2013-12-11 19:32:21 UTC,-73.991349,40.723395,-73.993271,40.692409,1
44318143,56:30.0,6.1,2012-04-04 05:56:30 UTC,-73.977445,40.779315,-73.983982,40.761764,1
38050487,48:00.0,11.5,2013-01-10 19:48:00 UTC,-73.978697,40.764267,-73.983632,40.738192,1
51624756,16:47.0,8.1,2010-06-11 23:16:47 UTC,-73.978612,40.720011,-73.983926,40.740706,1
35477816,55:00.0,7.7,2012-06-09 23:55:00 UTC,-74.000032,40.738,-73.99169,40.722527,1
37628432,54:36.0,3.7,2010-10-18 21:54:36 UTC,-74.005258,40.721484,-73.998208,40.722703,1
11885254,46:07.0,3.7,2010-08-19 22:46:07 UTC,-73.995388,40.743963,-73.993252,40.736909,2
1378798,20:00.0,11.5,2014-09-29 23:20:00 UTC,-73.98882,40.71874,-73.95074,40.72582,1
34200794,38:35.0,5,2012-09-29 22:38:35 UTC,-73.992092,40.734517,-73.981213,40.73399,1
23593905,44:12.0,11,2013-11-22 03:44:12 UTC,-74.006734,40.739843,-73.979104,40.763787,2
45261884,17:00.0,8.9,2012-02-24 02:17:00 UTC,-73.96329,40.798763,-73.939785,40.823718,1
27660823,03:00.0,8.9,2009-10-06 09:03:00 UTC,-73.970252,40.752538,-73.977447,40.762758,5
50227745,35:04.0,3.5,2014-12-13 02:35:04 UTC,-73.990336,40.718912,-73.98901,40.721514,2
9159671,34:00.0,49.8,2012-08-17 22:34:00 UTC,-73.787183,40.64116,-73.978843,40.764067,1
40997933,00:00.0,7.3,2010-12-02 21:00:00 UTC,-73.98922,40.730067,-74.009237,40.70953,1
2502643,06:00.0,6.9,2010-05-01 13:06:00 UTC,-73.992287,40.721032,-73.992287,40.721032,5
37988969,15:00.0,19,2014-09-21 18:15:00 UTC,-73.98245,40.775267,-74.002405,40.73445,4
9475489,12:00.0,18.5,2010-07-03 03:12:00 UTC,-73.983532,40.721912,-73.912703,40.762692,5
8789349,29:00.0,8.5,2013-11-18 15:29:00 UTC,-73.974492,40.783267,-73.958802,40.774815,2
38746081,44:00.0,6.5,2013-12-23 18:44:00 UTC,-73.976644,40.752966,-73.985264,40.763099,4
46011425,54:23.0,8.1,2009-09-18 18:54:23 UTC,-74.009337,40.705379,-74.003849,40.732725,1
53484773,59:00.0,25.07,2010-03-30 23:59:00 UTC,-73.87088,40.773708,-73.96154,40.801282,5
1345953,21:20.0,12,2013-09-15 16:21:20 UTC,-73.978107,40.745749,-73.946984,40.788515,1
52298432,16:53.0,10,2015-04-30 21:16:53 UTC,-73.97415924,40.75716019,-73.98499298,40.73643112,1
8202365,27:07.0,40.5,2012-04-29 14:27:07 UTC,-73.865781,40.771111,-74.014136,40.709645,1
10588094,02:00.0,10.5,2014-04-19 20:02:00 UTC,-73.975595,40.74926,-73.987412,40.763632,1
8475845,21:36.0,43,2014-02-19 17:21:36 UTC,-73.782002,40.644664,-73.920629,40.763044,1
17067619,46:49.0,9.3,2011-03-31 20:46:49 UTC,-73.977798,40.753232,-73.95404,40.770293,1
21828682,06:13.0,8.9,2010-12-28 15:06:13 UTC,-73.99101,40.730234,-74.010007,40.709905,2
26096900,20:18.0,52,2013-01-26 14:20:18 UTC,-73.993418,40.720149,-73.789199,40.641738,1
1026227,39:00.0,5.5,2014-11-29 14:39:00 UTC,-74.00218,40.73957,-73.99155,40.7351,2
25494092,09:09.0,5.3,2011-01-21 18:09:09 UTC,-73.984266,40.728929,-73.987512,40.719978,1
1826750,04:00.0,6,2013-11-24 08:04:00 UTC,-73.973548,40.792702,-73.980437,40.781382,4
625,04:04.0,4.1,2011-11-12 02:04:04 UTC,-73.992253,40.763919,-73.99123,40.757765,1
19888992,58:00.0,5,2013-10-28 23:58:00 UTC,-73.988807,40.757342,-74.000408,40.762372,1
41073696,50:15.0,9.3,2010-04-30 12:50:15 UTC,-73.998974,40.739419,-73.979715,40.749374,2
51208558,51:38.0,4.5,2015-03-14 22:51:38 UTC,-73.99668121,40.74285126,-74.0029068,40.73371124,1
14075157,06:57.0,16.5,2014-02-19 17:06:57 UTC,0,0,0,0,1
10106923,03:58.0,6.5,2014-11-14 21:03:58 UTC,-73.979931,40.750827,-73.995124,40.754703,1
21512557,55:00.0,17.7,2011-01-06 17:55:00 UTC,-74.01596,40.711217,-73.985665,40.763607,1
47151909,54:58.0,6,2012-09-22 04:54:58 UTC,-73.999706,40.731067,-73.988034,40.728217,3
8630710,37:19.0,27,2014-06-18 12:37:19 UTC,-73.980897,40.769571,-73.998365,40.721179,3
13722825,49:00.0,16.5,2009-09-15 18:49:00 UTC,-74.006872,40.751167,-73.945538,40.774385,1
27561664,57:00.0,7,2014-07-15 19:57:00 UTC,-73.98483,40.748045,-73.995267,40.730987,2
2090367,20:48.0,11.5,2013-01-01 00:20:48 UTC,-73.977025,40.756801,-73.944349,40.800687,1
